trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_036.trj,2542.40,4.67,-307.84,0.00,0.00,0.00,0.81,0.55,0.62,0.62,0.27,-25.39,6:51,rear end,0.31,66.65,1097,5,2,4.76,2.07,90.60,0.04,0.27,4.67,-307.84,4.67,-307.84,1108,5,2,4.76,2.07,65.21,0.58,0.27,5.50,-312.69,5.50,-312.69,1.00,99.00,99.00,
left turn real_036.trj,2543.60,4.67,-307.84,0.00,0.00,0.00,4.82,3.74,2.81,2.81,1.87,-26.53,6:53,rear end,1.87,64.07,1097,5,2,4.76,2.07,90.60,0.00,1.87,4.67,-307.84,4.67,-307.84,1108,5,1,4.76,2.07,64.07,3.74,1.87,6.85,-310.23,6.85,-310.23,1.00,99.00,99.00,
left turn real_036.trj,2586.40,4.84,-324.44,0.00,0.00,0.00,2.23,2.11,-5.21,-5.21,1.20,-15.24,6:30,rear end,1.03,76.45,1149,5,2,4.76,2.07,90.60,0.13,0.91,4.84,-324.44,4.84,-324.44,1153,5,2,4.01,1.85,75.36,2.23,1.20,6.20,-328.86,6.20,-328.86,1.00,99.00,99.00,
left turn real_036.trj,2590.00,4.79,-319.38,0.00,0.00,0.00,0.43,0.43,0.00,0.00,0.23,-25.50,6:51,rear end,0.23,65.10,1148,5,2,4.21,2.00,90.60,0.00,0.23,4.79,-319.38,4.79,-319.38,1149,5,2,4.76,2.07,65.10,0.43,0.20,5.62,-324.01,5.62,-324.01,1.00,99.00,99.00,
left turn real_036.trj,2642.40,5.25,-362.82,0.00,0.00,0.00,2.64,2.40,-3.66,-3.66,1.37,-15.22,6:30,rear end,1.19,76.53,1181,5,2,4.76,2.07,90.60,0.16,1.03,5.25,-362.82,5.25,-362.82,1182,5,2,4.01,1.85,75.39,2.56,1.37,6.61,-367.24,6.61,-367.24,1.00,99.00,99.00,
left turn real_036.trj,2653.40,5.25,-362.79,0.00,0.00,0.00,2.67,2.46,-0.74,-0.74,1.23,-16.90,6:34,rear end,1.23,73.70,1181,5,2,4.76,2.07,90.60,0.00,1.23,5.25,-362.79,5.25,-362.79,1185,5,2,4.76,2.07,73.70,2.46,1.23,6.51,-367.57,6.51,-367.57,1.00,99.00,99.00,
left turn real_036.trj,2668.00,-0.13,-283.61,0.00,0.00,0.00,8.26,11.93,1.17,1.17,9.63,139.95,1:20,crossing,5.61,267.24,1138,10004,1,4.61,1.95,133.45,4.86,9.63,-0.13,-283.61,-0.13,-283.61,1172,3,1,12.40,3.04,273.40,7.79,2.30,-3.22,-285.68,-3.22,-285.68,1.00,99.00,99.00,
left turn real_036.trj,2668.80,-0.03,-267.48,0.00,0.00,0.00,5.66,3.25,2.63,2.63,1.80,-20.13,6:40,rear end,1.80,249.80,1160,1,2,3.75,1.99,269.93,0.00,1.80,-0.03,-267.48,-0.03,-267.48,1164,1,2,4.64,2.00,249.80,3.25,1.45,-1.16,-263.27,-1.16,-263.27,1.00,99.00,99.00,
left turn real_036.trj,2669.20,0.00,-241.78,0.00,0.00,0.00,5.22,2.95,2.53,2.53,1.64,-17.76,6:36,rear end,2.18,254.23,1184,1,2,3.75,1.99,269.93,0.58,1.64,0.00,-241.78,0.00,-241.78,1191,1,2,4.64,2.00,252.17,3.49,1.31,-1.18,-237.54,-1.18,-237.54,1.00,99.00,99.00,
left turn real_036.trj,2676.00,-0.03,-261.96,0.00,0.00,0.00,5.47,4.36,2.86,2.86,2.34,-19.50,6:39,rear end,2.34,250.43,1176,1,2,4.01,1.85,269.93,0.00,2.34,-0.03,-261.96,-0.03,-261.96,1179,1,1,4.36,1.97,250.43,4.36,2.02,-1.74,-259.25,-1.74,-259.25,1.00,99.00,99.00,
left turn real_036.trj,2683.20,6.11,-361.62,0.00,0.00,0.00,1.10,0.77,0.49,0.49,0.40,25.72,5:09,rear end,0.72,71.80,1192,5,2,4.21,2.00,64.88,1.10,0.40,6.11,-361.62,6.11,-361.62,1193,5,2,4.61,1.95,90.60,0.39,0.37,5.19,-357.03,5.19,-357.03,1.00,99.00,99.00,
left turn real_036.trj,2686.80,-2.08,-282.29,0.00,0.00,0.00,7.66,10.58,-2.56,-2.56,5.29,123.18,1:54,crossing,3.08,228.18,1148,10004,1,4.21,2.00,144.00,4.63,5.29,-2.08,-282.29,-2.08,-282.29,1198,10001,1,4.21,2.00,267.18,7.31,5.29,-3.45,-279.89,-3.45,-279.89,1.00,99.00,99.00,
left turn real_036.trj,2687.80,3.79,-288.96,0.00,0.00,0.00,6.82,2.49,1.98,1.98,1.42,-13.21,6:26,rear end,1.65,91.43,1154,10004,1,4.01,1.85,103.81,0.24,1.42,3.79,-288.96,3.79,-288.96,1156,10000,2,4.76,2.07,90.60,2.72,1.07,4.52,-293.35,4.52,-293.35,1.00,99.00,99.00,
left turn real_036.trj,2691.00,5.00,-339.32,0.00,0.00,0.00,2.96,1.70,2.57,2.57,0.97,-23.60,6:47,rear end,1.52,74.44,1181,5,2,4.76,2.07,90.60,0.86,0.73,5.00,-339.32,5.00,-339.32,1190,5,2,3.75,1.99,67.00,2.46,0.97,6.23,-343.58,6.23,-343.58,1.00,99.00,99.00,
left turn real_036.trj,2697.20,-0.03,-267.54,0.00,0.00,0.00,5.23,4.29,2.45,2.45,2.28,-18.95,6:38,rear end,2.28,250.98,1176,1,2,4.01,1.85,269.93,0.00,2.28,-0.03,-267.54,-0.03,-267.54,1201,1,1,4.21,2.00,250.98,4.29,2.01,-1.74,-264.84,-1.74,-264.84,1.00,99.00,99.00,
left turn real_036.trj,2761.60,8.09,-300.34,0.00,0.00,0.00,8.17,8.17,0.00,0.00,4.28,-6.89,6:14,rear end,3.89,83.71,1223,5,1,4.64,2.00,90.60,0.00,3.89,8.09,-300.34,8.09,-300.34,1225,10005,1,4.21,2.00,83.71,8.17,4.28,8.60,-304.09,8.60,-304.09,1.00,99.00,99.00,
left turn real_036.trj,2776.60,6.36,-337.97,0.00,0.00,0.00,5.67,4.14,-0.40,-0.40,2.20,12.58,5:35,rear end,2.24,78.11,1233,5,2,4.21,2.00,78.02,4.18,1.94,6.36,-337.97,6.36,-337.97,1235,5,2,4.01,1.85,90.60,0.04,2.20,4.94,-333.81,4.94,-333.81,1.00,99.00,99.00,
left turn real_036.trj,2789.80,4.99,-338.21,0.00,0.00,0.00,6.36,5.00,-0.32,-0.32,2.66,-11.64,6:23,rear end,2.66,78.96,1238,5,2,3.75,1.99,90.60,0.00,2.66,4.99,-338.21,4.99,-338.21,1242,5,2,4.21,2.00,78.96,5.00,2.35,6.42,-342.26,6.42,-342.26,1.00,99.00,99.00,
left turn real_036.trj,2801.00,4.99,-338.21,0.00,0.00,0.00,0.70,0.70,-0.22,-0.22,0.39,-23.39,6:47,rear end,0.39,67.21,1238,5,2,3.75,1.99,90.60,0.00,0.39,4.99,-338.21,4.99,-338.21,1249,5,2,4.64,2.00,67.21,0.70,0.31,5.85,-342.52,5.85,-342.52,1.00,99.00,99.00,
left turn real_036.trj,2817.00,-2.74,-281.93,0.00,0.00,0.00,7.55,7.43,-0.88,-0.88,3.95,124.29,1:51,crossing,3.34,153.04,1207,10004,1,4.21,2.00,145.86,6.77,3.48,-2.74,-281.93,-2.74,-281.93,1253,10001,1,4.01,1.85,270.15,1.08,3.95,-3.52,-278.42,-3.52,-278.42,1.00,99.00,99.00,
left turn real_036.trj,2836.80,4.67,-308.01,0.00,0.00,0.00,2.60,1.52,2.92,2.92,0.78,-20.74,6:41,rear end,1.90,76.19,1254,5,2,4.64,2.00,90.60,1.22,0.78,4.67,-308.01,4.67,-308.01,1258,5,2,4.76,2.07,69.86,2.60,0.74,5.85,-312.82,5.85,-312.82,1.00,99.00,99.00,
left turn real_036.trj,2907.60,4.69,-309.70,0.00,0.00,0.00,1.86,1.86,-0.97,-0.97,0.93,-19.34,6:39,rear end,0.93,71.27,1275,5,2,4.21,2.00,90.60,0.00,0.93,4.69,-309.70,4.69,-309.70,1286,5,2,4.21,2.00,71.27,1.86,0.93,5.97,-313.93,5.97,-313.93,1.00,99.00,99.00,
left turn real_036.trj,2914.20,8.06,-304.15,0.00,0.00,0.00,7.12,7.12,0.00,0.00,3.78,3.39,5:53,rear end,3.34,90.60,1286,5,1,4.21,2.00,87.21,0.00,3.34,8.06,-304.15,8.06,-304.15,1289,10005,1,3.75,1.99,90.60,7.12,3.78,8.17,-307.69,8.17,-307.69,1.00,99.00,99.00,
left turn real_036.trj,2914.80,8.08,-299.44,0.00,0.00,0.00,7.12,7.12,0.00,0.00,3.78,-9.56,6:19,rear end,3.34,81.04,1284,5,1,4.21,2.00,90.60,0.00,3.34,8.08,-299.44,8.08,-299.44,1289,10005,1,3.75,1.99,81.04,7.12,3.78,8.75,-303.50,8.75,-303.50,1.00,99.00,99.00,
left turn real_036.trj,2924.60,4.79,-319.69,0.00,0.00,0.00,0.81,0.81,3.14,3.14,0.42,-27.16,6:54,rear end,0.42,63.45,1287,5,2,4.21,2.00,90.60,0.00,0.42,4.79,-319.69,4.79,-319.69,1294,5,2,4.61,1.95,63.45,0.81,0.39,5.62,-324.27,5.62,-324.27,1.00,99.00,99.00,
left turn real_036.trj,2925.60,4.79,-319.69,0.00,0.00,0.00,3.75,3.32,1.31,1.31,1.71,-26.36,6:53,rear end,1.71,64.24,1287,5,2,4.21,2.00,90.60,0.00,1.71,4.79,-319.69,4.79,-319.69,1294,5,1,4.61,1.95,64.24,3.32,1.61,6.78,-322.02,6.78,-322.02,1.00,99.00,99.00,
left turn real_036.trj,2933.80,0.04,-205.92,0.00,0.00,0.00,4.25,3.84,-1.72,-1.72,2.06,-12.89,6:26,rear end,2.20,258.37,1310,1,2,4.36,1.97,269.93,0.43,1.78,0.04,-205.92,0.04,-205.92,1311,1,1,4.01,1.85,257.04,4.25,2.06,-1.55,-202.31,-1.55,-202.31,1.00,99.00,99.00,
left turn real_036.trj,2944.60,3.74,-288.96,0.00,0.00,0.00,5.99,1.50,1.64,1.64,0.83,-13.86,6:28,rear end,0.76,91.53,1272,10004,1,4.64,2.00,104.46,0.09,0.67,3.74,-288.96,3.74,-288.96,1273,5,2,3.75,1.99,90.60,1.59,0.83,4.52,-293.25,4.52,-293.25,1.00,99.00,99.00,
left turn real_036.trj,2947.80,-0.04,-272.37,0.00,0.00,0.00,5.70,3.29,2.63,2.63,1.77,-19.65,6:39,rear end,1.77,250.27,1271,10006,1,4.21,2.00,269.93,0.00,1.77,-0.04,-272.37,-0.04,-272.37,1279,1,2,4.76,2.07,250.27,3.29,1.52,-1.18,-267.85,-1.18,-267.85,1.00,99.00,99.00,
left turn real_036.trj,2954.60,-0.03,-266.21,0.00,0.00,0.00,5.63,3.43,2.03,2.03,1.80,-18.44,6:37,rear end,1.63,251.49,1280,1,2,4.64,2.00,269.93,0.00,1.63,-0.03,-266.21,-0.03,-266.21,1281,1,2,4.21,2.00,251.49,3.43,1.80,-1.28,-261.74,-1.28,-261.74,1.00,99.00,99.00,
left turn real_036.trj,2968.40,0.03,-215.94,0.00,0.00,0.00,6.70,4.11,1.32,1.32,2.15,-15.19,6:30,rear end,1.99,254.90,1312,1,2,4.64,2.00,269.93,0.04,1.96,0.03,-215.94,0.03,-215.94,1321,1,2,4.21,2.00,254.74,4.15,2.15,-1.28,-211.45,-1.28,-211.45,1.00,99.00,99.00,
left turn real_036.trj,3031.40,8.08,-299.75,0.00,0.00,0.00,7.42,7.42,0.00,0.00,3.71,-9.68,6:19,rear end,3.71,80.92,1339,5,1,4.01,1.85,90.60,0.00,3.71,8.08,-299.75,8.08,-299.75,1349,10005,1,4.01,1.85,80.92,7.42,3.71,8.76,-303.52,8.76,-303.52,1.00,99.00,99.00,
left turn real_036.trj,3047.40,4.80,-320.13,0.00,0.00,0.00,5.27,4.39,-0.17,-0.17,2.26,-12.76,6:26,rear end,2.13,77.84,1350,5,2,4.76,2.07,90.60,0.00,2.13,4.80,-320.13,4.80,-320.13,1356,5,2,4.64,2.00,77.84,4.39,2.26,6.16,-324.88,6.16,-324.88,1.00,99.00,99.00,
left turn real_036.trj,3088.60,4.53,-294.37,0.00,0.00,0.00,0.52,0.46,0.32,0.32,0.25,-22.11,6:44,rear end,0.25,68.49,1338,5,2,4.01,1.85,90.60,0.00,0.25,4.53,-294.37,4.53,-294.37,1341,5,2,4.64,2.00,68.49,0.46,0.20,5.19,-298.89,5.19,-298.89,1.00,99.00,99.00,
left turn real_036.trj,3108.00,4.84,-324.08,0.00,0.00,0.00,0.51,0.51,0.20,0.20,0.27,-25.89,6:52,rear end,0.27,64.71,1367,5,2,4.21,2.00,90.60,0.00,0.27,4.84,-324.08,4.84,-324.08,1375,5,2,4.61,1.95,64.71,0.51,0.25,5.69,-328.55,5.69,-328.55,1.00,99.00,99.00,
left turn real_036.trj,3113.20,4.89,-328.39,0.00,0.00,0.00,2.22,1.55,2.85,2.85,0.81,-22.24,6:44,rear end,1.43,74.32,1377,5,2,4.64,2.00,90.60,0.75,0.74,4.89,-328.39,4.89,-328.39,1384,5,2,4.21,2.00,68.36,2.22,0.81,6.11,-332.84,6.11,-332.84,1.00,99.00,99.00,
left turn real_036.trj,3220.20,8.50,-339.18,0.00,0.00,0.00,3.86,3.69,-0.65,-0.65,1.99,14.08,5:32,rear end,1.70,104.68,1426,5,1,4.76,2.07,90.60,0.00,1.70,8.50,-339.18,8.50,-339.18,1429,5,1,4.21,2.00,104.68,3.69,1.99,7.21,-343.74,7.21,-343.74,1.00,99.00,99.00,
left turn real_036.trj,3227.60,-0.04,-272.68,0.00,0.00,0.00,5.13,2.29,1.91,1.91,1.24,-23.86,6:48,rear end,1.06,246.24,1403,10006,1,4.76,2.07,270.10,0.00,1.06,-0.04,-272.68,-0.04,-272.68,1408,1,2,4.21,2.00,246.24,2.29,1.24,-1.18,-268.19,-1.18,-268.19,1.00,99.00,99.00,
left turn real_036.trj,3231.40,4.53,-294.25,0.00,0.00,0.00,0.58,0.58,0.62,0.62,0.29,-26.06,6:52,rear end,0.30,64.72,1397,5,2,4.61,1.95,90.60,0.00,0.29,4.53,-294.25,4.53,-294.25,1401,5,2,4.64,2.00,64.54,0.58,0.28,5.33,-298.95,5.33,-298.95,1.00,99.00,99.00,
left turn real_036.trj,3232.80,-0.03,-272.70,0.00,0.00,0.00,5.52,3.05,1.49,1.49,1.53,-18.54,6:37,rear end,1.53,251.66,1403,10006,1,4.76,2.07,270.19,0.00,1.53,-0.03,-272.70,-0.03,-272.70,1410,1,2,4.76,2.07,251.66,3.05,1.53,-1.22,-267.91,-1.22,-267.91,1.00,99.00,99.00,
left turn real_036.trj,3232.20,3.82,-289.12,0.00,0.00,0.00,6.74,1.62,2.58,2.58,0.81,-12.80,6:26,rear end,0.81,90.60,1395,10004,1,4.61,1.95,103.40,0.00,0.81,3.82,-289.12,3.82,-289.12,1397,5,2,4.61,1.95,90.60,1.62,0.81,4.52,-293.69,4.52,-293.69,1.00,99.00,99.00,
left turn real_036.trj,3238.20,4.52,-293.85,0.00,0.00,0.00,0.98,0.98,-0.75,-0.75,0.52,-22.78,6:46,rear end,0.46,67.83,1404,5,2,4.21,2.00,90.60,0.00,0.46,4.52,-293.85,4.52,-293.85,1405,5,2,3.75,1.99,67.83,0.98,0.52,5.53,-298.01,5.53,-298.01,1.00,99.00,99.00,
left turn real_036.trj,3241.60,-0.01,-245.37,0.00,0.00,0.00,4.98,3.24,3.01,3.01,1.85,-18.60,6:37,rear end,2.56,256.34,1432,1,2,4.76,2.07,269.93,1.23,1.40,-0.01,-245.37,-0.01,-245.37,1433,1,1,3.75,1.99,251.33,4.39,1.85,-1.51,-241.36,-1.51,-241.36,1.00,99.00,99.00,
left turn real_036.trj,3246.00,4.53,-294.53,0.00,0.00,0.00,1.53,0.84,-5.53,-5.53,0.48,-19.04,6:38,rear end,1.09,79.19,1421,5,2,4.76,2.07,90.60,0.78,0.36,4.53,-294.53,4.53,-294.53,1423,5,2,4.01,1.85,71.56,1.53,0.48,5.81,-298.91,5.81,-298.91,1.00,99.00,99.00,
left turn real_036.trj,3294.40,8.07,-298.79,0.00,0.00,0.00,8.32,4.76,1.95,1.95,2.46,-11.73,6:23,rear end,5.67,82.53,1454,5,1,4.61,1.95,90.60,3.45,2.31,8.07,-298.79,8.07,-298.79,1456,10005,1,4.21,2.00,78.87,8.09,2.46,8.95,-302.90,8.95,-302.90,1.00,99.00,99.00,
left turn real_036.trj,3310.20,8.09,-300.62,0.00,0.00,0.00,8.01,8.01,0.00,0.00,4.07,-4.08,6:08,rear end,4.07,86.52,1459,5,1,4.61,1.95,90.60,0.00,4.07,8.09,-300.62,8.09,-300.62,1463,10005,1,4.64,2.00,86.52,8.01,3.94,8.40,-305.28,8.40,-305.28,1.00,99.00,99.00,
left turn real_036.trj,3314.60,-3.51,-264.35,0.00,0.00,0.00,12.46,12.46,-0.26,-0.26,6.71,-6.91,6:14,rear end,6.71,262.08,1464,1,1,4.21,2.00,269.00,0.00,6.71,-3.51,-264.35,-3.51,-264.35,1465,10007,1,4.76,2.07,262.08,12.46,5.75,-4.17,-259.97,-4.17,-259.97,1.00,99.00,99.00,
left turn real_036.trj,3329.40,-3.51,-264.35,0.00,0.00,0.00,12.28,12.28,-0.23,-0.23,6.14,-6.63,6:13,rear end,6.14,262.37,1464,1,1,4.21,2.00,269.00,0.00,6.14,-3.51,-264.35,-3.51,-264.35,1470,10007,1,4.21,2.00,262.37,12.28,6.14,-4.14,-260.03,-4.14,-260.03,1.00,99.00,99.00,
left turn real_036.trj,3359.00,0.00,-238.39,0.00,0.00,0.00,2.12,2.12,1.23,1.23,1.06,-23.93,6:48,rear end,1.06,246.00,1476,1,2,4.21,2.00,269.93,0.00,1.06,0.00,-238.39,0.00,-238.39,1480,1,2,4.21,2.00,246.00,2.12,1.06,-1.14,-234.17,-1.14,-234.17,1.00,99.00,99.00,
left turn real_036.trj,3364.20,3.78,-288.95,0.00,0.00,0.00,6.63,2.97,1.87,1.87,1.58,-13.29,6:27,rear end,1.81,91.41,1450,10004,1,4.01,1.85,103.89,0.24,1.58,3.78,-288.95,3.78,-288.95,1452,10000,2,4.21,2.00,90.60,3.21,1.39,4.51,-292.88,4.51,-292.88,1.00,99.00,99.00,
left turn real_036.trj,3366.20,3.77,-288.90,0.00,0.00,0.00,7.47,5.38,2.25,2.25,2.86,-13.54,6:27,rear end,2.86,90.60,1450,10004,1,4.01,1.85,104.14,0.00,2.86,3.77,-288.90,3.77,-288.90,1455,10000,2,4.21,2.00,90.60,5.38,2.52,4.51,-292.55,4.51,-292.55,1.00,99.00,99.00,
left turn real_036.trj,3367.80,3.75,-288.87,0.00,0.00,0.00,7.43,7.07,1.64,1.64,3.76,-13.73,6:27,rear end,4.01,91.00,1450,10004,1,4.01,1.85,104.34,0.25,3.76,3.75,-288.87,3.75,-288.87,1460,10000,2,4.21,2.00,90.60,7.32,3.31,4.51,-293.00,4.51,-293.00,1.00,99.00,99.00,
left turn real_036.trj,3395.60,4.53,-294.67,0.00,0.00,0.00,2.50,1.24,-7.45,-7.45,0.70,-12.78,6:26,rear end,1.91,81.39,1495,5,2,3.75,1.99,90.60,1.25,0.70,4.53,-294.67,4.53,-294.67,1498,5,2,4.76,2.07,77.82,2.42,0.53,5.89,-298.85,5.89,-298.85,1.00,99.00,99.00,
left turn real_036.trj,3407.20,4.52,-293.86,0.00,0.00,0.00,6.67,4.85,0.23,0.23,2.65,-12.23,6:24,rear end,2.65,78.37,1495,5,2,3.75,1.99,90.60,0.00,2.65,4.52,-293.86,4.52,-293.86,1502,5,2,4.61,1.95,78.37,4.85,2.20,5.91,-298.10,5.91,-298.10,1.00,99.00,99.00,
left turn real_036.trj,3443.00,-3.53,-264.56,0.00,0.00,0.00,11.66,11.36,-0.27,-0.27,6.48,-12.59,6:25,rear end,6.78,257.59,1527,1,1,4.01,1.85,269.93,0.31,6.48,-3.53,-264.56,-3.53,-264.56,1528,10007,1,4.76,2.07,257.34,11.66,4.89,-4.65,-261.56,-4.65,-261.56,1.00,99.00,99.00,
left turn real_036.trj,3487.20,-3.47,-218.70,0.00,0.00,0.00,6.91,6.59,0.00,0.00,3.35,9.34,5:41,rear end,3.56,278.84,1548,1,1,4.64,2.00,269.93,0.33,3.24,-3.47,-218.70,-3.47,-218.70,1552,1,2,4.61,1.95,279.27,6.91,3.35,-1.82,-214.36,-1.82,-214.36,1.00,99.00,99.00,
left turn real_036.trj,3506.40,3.73,-288.77,0.00,0.00,0.00,7.45,3.89,2.23,2.23,2.13,-13.84,6:28,rear end,2.51,91.57,1522,10004,1,3.75,1.99,104.44,0.39,2.13,3.73,-288.77,3.73,-288.77,1525,10000,2,4.61,1.95,90.60,4.27,1.76,4.51,-293.03,4.51,-293.03,1.00,99.00,99.00,
left turn real_036.trj,3508.40,3.35,-287.86,0.00,0.00,0.00,7.94,5.00,2.61,2.61,2.73,-17.94,6:36,rear end,4.55,94.03,1522,10004,1,3.75,1.99,108.59,1.92,2.73,3.35,-287.86,3.35,-287.86,1533,10000,2,4.61,1.95,90.65,6.79,2.26,4.50,-291.43,4.50,-291.43,1.00,99.00,99.00,
left turn real_036.trj,3538.00,-31.95,-277.20,0.00,0.00,0.00,3.34,3.28,0.85,0.85,1.79,20.69,5:19,rear end,1.49,201.55,1564,8,1,4.61,1.95,180.86,0.00,1.49,-31.95,-277.20,-31.95,-277.20,1567,8,1,3.75,1.99,201.55,3.28,1.79,-27.71,-278.44,-27.71,-278.44,1.00,99.00,99.00,
left turn real_036.trj,3593.00,4.69,-309.89,0.00,0.00,0.00,4.55,4.54,-0.28,-0.28,2.31,-12.38,6:25,rear end,2.31,78.22,1590,5,2,4.61,1.95,90.60,0.00,2.31,4.69,-309.89,4.69,-309.89,1593,5,2,4.64,2.00,78.22,4.54,2.23,6.06,-314.57,6.06,-314.57,1.00,99.00,99.00,
left turn real_036.trj,3629.60,4.96,-335.28,0.00,0.00,0.00,6.43,5.05,0.00,0.00,2.57,-11.64,6:23,rear end,2.57,78.96,1609,5,2,4.61,1.95,90.60,0.00,2.57,4.96,-335.28,4.96,-335.28,1613,5,2,4.64,2.00,78.96,5.05,2.49,6.34,-339.96,6.34,-339.96,1.00,99.00,99.00,
left turn real_036.trj,3653.60,4.52,-293.67,0.00,0.00,0.00,0.58,0.58,0.62,0.62,0.29,-26.60,6:53,rear end,0.29,64.00,1588,5,2,4.61,1.95,90.60,0.00,0.29,4.52,-293.67,4.52,-293.67,1590,5,2,4.61,1.95,64.00,0.58,0.29,5.36,-298.36,5.36,-298.36,1.00,99.00,99.00,
left turn real_036.trj,3655.00,7.01,-302.91,0.00,0.00,0.00,3.53,2.26,1.76,1.76,1.16,50.18,4:20,lane change,1.83,75.52,1599,5,1,4.76,2.07,40.42,1.21,1.10,7.01,-302.91,7.01,-302.91,1602,5,2,4.64,2.00,90.60,2.83,1.16,4.66,-307.18,4.66,-307.18,1.00,99.00,99.00,
left turn real_036.trj,3661.60,-3.53,-263.39,0.00,0.00,0.00,8.73,6.25,2.05,2.05,3.17,-6.40,6:13,rear end,4.48,264.45,1617,1,1,4.61,1.95,269.93,1.32,3.17,-3.53,-263.39,-3.53,-263.39,1619,10007,1,4.64,2.00,263.53,7.55,3.07,-3.95,-259.28,-3.95,-259.28,1.00,99.00,99.00,
left turn real_036.trj,3670.60,4.73,-314.02,0.00,0.00,0.00,7.08,5.58,-1.74,-1.74,2.88,-10.24,6:20,rear end,3.00,80.57,1623,5,2,4.21,2.00,90.60,0.12,2.88,4.73,-314.02,4.73,-314.02,1631,5,2,4.61,1.95,80.36,5.71,2.70,6.17,-318.49,6.17,-318.49,1.00,99.00,99.00,
left turn real_036.trj,3679.00,4.79,-319.08,0.00,0.00,0.00,6.03,3.42,-6.48,-6.48,1.79,-11.10,6:22,rear end,2.42,80.90,1635,5,2,4.21,2.00,90.60,0.64,1.79,4.79,-319.08,4.79,-319.08,1636,5,2,4.64,2.00,79.50,4.05,1.63,6.18,-323.54,6.18,-323.54,1.00,99.00,99.00,
left turn real_036.trj,3691.00,4.74,-314.32,0.00,0.00,0.00,4.61,3.23,-0.87,-0.87,1.66,-12.93,6:26,rear end,2.51,79.82,1635,5,2,4.21,2.00,90.60,0.87,1.66,4.74,-314.32,4.74,-314.32,1644,5,2,4.61,1.95,77.67,4.07,1.56,6.11,-318.74,6.11,-318.74,1.00,99.00,99.00,
left turn real_036.trj,3713.80,4.74,-314.61,0.00,0.00,0.00,0.58,0.58,0.15,0.15,0.29,-24.65,6:49,rear end,0.29,65.95,1649,5,2,4.64,2.00,90.60,0.00,0.29,4.74,-314.61,4.74,-314.61,1650,5,2,4.64,2.00,65.95,0.58,0.29,5.58,-319.33,5.58,-319.33,1.00,99.00,99.00,
left turn real_036.trj,3719.00,4.74,-314.61,0.00,0.00,0.00,5.72,5.48,0.01,0.01,2.74,-10.95,6:22,rear end,2.74,79.65,1649,5,2,4.64,2.00,90.60,0.00,2.74,4.74,-314.61,4.74,-314.61,1654,5,2,4.64,2.00,79.65,5.48,2.74,6.14,-319.31,6.14,-319.31,1.00,99.00,99.00,
left turn real_036.trj,3729.00,-3.53,-263.82,0.00,0.00,0.00,11.89,11.67,0.00,0.00,6.02,-11.87,6:24,rear end,6.24,258.27,1661,1,1,4.21,2.00,269.93,0.23,6.02,-3.53,-263.82,-3.53,-263.82,1662,10007,1,4.61,1.95,258.06,11.89,5.65,-4.50,-261.16,-4.50,-261.16,1.00,99.00,99.00,
left turn real_036.trj,3730.80,-3.53,-263.91,0.00,0.00,0.00,11.83,11.79,0.21,0.21,6.26,-10.22,6:20,rear end,5.53,259.71,1661,1,1,4.21,2.00,269.93,0.00,5.53,-3.53,-263.91,-3.53,-263.91,1667,10007,1,3.75,1.99,259.71,11.79,6.26,-4.35,-260.78,-4.35,-260.78,1.00,99.00,99.00,
left turn real_036.trj,3735.80,-3.53,-263.91,0.00,0.00,0.00,11.84,11.79,0.26,0.26,5.94,-12.99,6:26,rear end,5.94,256.94,1661,1,1,4.21,2.00,269.93,0.00,5.94,-3.53,-263.91,-3.53,-263.91,1672,10007,1,4.36,1.97,256.94,11.79,5.84,-4.64,-261.67,-4.64,-261.67,1.00,99.00,99.00,
left turn real_036.trj,3737.40,-3.53,-263.91,0.00,0.00,0.00,11.82,11.78,0.15,0.15,6.08,-12.61,6:25,rear end,6.08,257.32,1661,1,1,4.21,2.00,269.93,0.00,6.08,-3.53,-263.91,-3.53,-263.91,1670,10007,1,4.61,1.95,257.32,11.78,5.71,-4.61,-261.51,-4.61,-261.51,1.00,99.00,99.00,
left turn real_036.trj,3772.20,-3.35,-226.29,0.00,0.00,0.00,9.00,8.87,0.00,0.00,4.65,12.69,5:35,rear end,4.35,277.08,1686,1,1,4.64,2.00,264.59,0.13,4.22,-3.35,-226.29,-3.35,-226.29,1688,1,2,4.21,2.00,277.28,9.00,4.65,-1.53,-222.13,-1.53,-222.13,1.00,99.00,99.00,
left turn real_036.trj,3787.00,-0.03,-266.52,0.00,0.00,0.00,5.79,2.97,2.25,2.25,1.63,-20.64,6:41,rear end,1.63,249.29,1656,1,2,3.75,1.99,269.93,0.00,1.63,-0.03,-266.52,-0.03,-266.52,1666,1,2,4.61,1.95,249.29,2.97,1.35,-1.18,-262.33,-1.18,-262.33,1.00,99.00,99.00,
