trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_036.trj,5904.40,-1.18,-252.51,0.00,0.00,0.00,6.00,1.72,0.00,0.00,0.90,21.93,5:16,rear end,0.82,248.00,2565,1,2,4.61,1.95,248.00,1.72,0.90,-0.55,-250.95,-1.18,-252.51,2567,1,2,4.76,2.07,269.93,0.00,0.82,-0.02,-257.22,-0.02,-257.22,1.00,99.00,99.00,
left turn real_036.trj,5904.40,6.42,-311.48,0.00,0.60,1.40,7.72,7.34,-0.09,-6.88,4.18,21.43,5:17,lane change,4.54,89.83,2555,5,2,3.75,1.99,69.17,0.39,4.18,5.27,-312.80,7.94,-305.78,2575,5,1,4.76,2.07,90.59,7.70,3.16,8.35,-324.97,8.24,-314.35,1.00,99.00,99.00,
left turn real_036.trj,5903.80,4.83,-322.99,0.00,1.00,1.40,2.97,2.42,-0.56,-2.03,1.21,0.00,6:00,rear end,1.76,90.60,2564,5,2,4.76,2.07,90.60,0.56,1.21,4.83,-323.28,4.81,-321.64,2569,5,2,4.76,2.07,90.60,2.97,1.21,4.92,-331.74,4.88,-327.57,1.00,99.00,99.00,
left turn real_036.trj,5901.00,5.05,-344.48,0.00,0.90,0.60,6.87,5.78,-1.11,-6.45,2.89,0.00,6:00,rear end,3.69,90.60,2572,5,2,4.61,1.95,90.60,0.80,2.89,5.07,-345.56,4.94,-333.20,2578,5,2,4.61,1.95,90.60,6.58,2.89,5.20,-358.25,5.02,-341.37,1.00,99.00,99.00,
left turn real_036.trj,5903.80,5.06,-344.96,0.00,0.90,0.40,7.89,7.70,-0.93,-7.43,3.97,0.06,5:59,rear end,3.92,90.66,2578,5,2,4.61,1.95,90.60,0.19,3.73,5.08,-346.57,4.96,-335.62,2579,5,2,4.21,2.00,90.66,7.89,3.97,5.25,-361.05,5.02,-341.31,1.00,99.00,99.00,
left turn real_036.trj,5956.40,-3.53,-263.58,0.00,0.00,0.00,11.63,5.78,0.04,0.04,2.98,-2.50,6:05,rear end,6.06,268.13,2601,1,1,4.61,1.95,269.93,3.27,2.80,-3.52,-260.92,-3.53,-263.58,2603,1,1,4.21,2.00,267.43,9.04,2.98,-3.51,-246.16,-4.13,-260.01,1.00,99.00,99.00,
left turn real_036.trj,5959.20,-3.53,-264.07,0.00,0.00,0.00,11.86,11.75,-0.16,-0.16,6.06,-2.41,6:05,rear end,5.80,267.55,2601,1,1,4.61,1.95,269.93,0.11,5.69,-3.53,-264.05,-3.53,-264.07,2606,1,1,4.21,2.00,267.52,11.86,6.06,-3.50,-241.92,-4.31,-260.59,1.00,99.00,99.00,
left turn real_036.trj,5966.40,4.72,-312.91,0.00,1.00,0.60,6.87,6.77,-1.82,-2.68,3.55,0.00,6:00,rear end,3.32,90.60,2602,5,2,4.64,2.00,90.60,0.09,3.22,4.74,-314.61,4.71,-311.55,2604,5,2,4.21,2.00,90.60,6.87,3.55,4.89,-328.81,4.76,-316.84,1.00,99.00,99.00,
left turn real_036.trj,5962.60,4.70,-310.90,0.00,1.20,0.80,3.07,1.38,-2.75,-2.75,0.70,19.65,5:21,lane change,2.49,83.09,2599,5,2,4.61,1.95,70.95,1.97,0.70,4.70,-310.90,7.93,-301.55,2602,5,2,4.64,2.00,90.60,3.07,0.68,4.77,-317.15,4.69,-310.09,1.00,99.00,99.00,
left turn real_036.trj,5992.40,4.90,-329.36,0.00,0.00,0.00,6.38,6.38,-2.10,-2.82,3.34,-8.09,6:16,rear end,3.34,82.52,2613,5,2,4.61,1.95,90.60,0.00,3.34,4.90,-329.36,4.90,-329.36,2616,5,2,4.76,2.07,82.52,6.38,3.04,5.04,-343.16,6.23,-334.09,1.00,99.00,99.00,
left turn real_036.trj,6026.20,3.79,-288.97,0.00,1.50,1.60,0.42,0.38,-0.20,-0.40,0.19,-26.20,6:52,rear end,0.23,93.29,2591,10004,1,4.01,1.85,116.80,0.05,0.19,3.79,-288.97,2.60,-286.60,2592,5,2,3.75,1.99,90.60,0.42,0.19,4.52,-293.58,4.51,-292.90,1.00,99.00,99.00,
left turn real_036.trj,6022.60,8.14,-305.39,0.00,0.90,1.00,7.36,7.36,-1.59,-2.89,3.96,-3.49,6:07,rear end,3.40,87.11,2616,5,1,4.76,2.07,90.60,0.00,3.40,8.15,-305.73,8.00,-291.93,2631,5,1,4.21,2.00,87.11,7.36,3.96,8.31,-320.77,9.26,-301.94,1.00,99.00,99.00,
left turn real_036.trj,6027.00,-0.03,-266.64,0.00,0.00,0.00,5.31,1.78,2.28,2.28,0.96,-21.85,6:44,rear end,0.96,248.08,2605,1,2,4.21,2.00,269.93,0.00,0.96,-0.03,-266.64,-0.03,-266.64,2609,1,2,4.76,2.07,248.08,1.78,0.82,-0.57,-260.49,-1.18,-262.01,1.00,99.00,99.00,
left turn real_036.trj,6025.00,4.57,-298.70,0.00,0.80,3.60,1.71,1.71,-0.93,-3.02,0.87,0.00,6:00,rear end,0.87,90.60,2594,5,2,4.61,1.95,90.60,0.00,0.87,4.57,-298.70,4.55,-296.58,2602,5,2,4.64,2.00,90.60,1.71,0.84,4.64,-304.69,4.62,-303.20,1.00,99.00,99.00,
left turn real_036.trj,6026.40,5.10,-348.94,0.00,1.50,2.60,6.26,6.26,-1.84,-7.81,3.47,0.00,6:00,rear end,2.79,90.60,2627,5,2,4.64,2.00,90.60,0.00,2.79,5.10,-348.94,5.09,-348.37,2635,5,2,3.75,1.99,90.60,6.26,3.47,5.24,-361.90,5.14,-353.13,1.00,99.00,99.00,
left turn real_036.trj,6024.60,4.65,-306.27,0.00,1.40,1.40,2.05,0.52,-0.55,-3.77,0.27,0.00,6:00,rear end,1.80,90.60,2602,5,2,4.64,2.00,90.60,2.05,0.25,4.65,-306.27,4.61,-302.12,2604,5,2,4.21,2.00,90.60,1.52,0.27,4.72,-312.74,4.67,-307.95,1.00,99.00,99.00,
left turn real_036.trj,6029.20,4.73,-313.34,0.00,0.90,1.00,1.80,0.51,-0.09,-2.77,0.26,0.00,6:00,rear end,1.39,90.60,2607,5,2,4.36,1.97,90.60,1.12,0.26,4.73,-313.46,4.67,-308.30,2610,5,2,4.64,2.00,90.60,1.63,0.24,4.80,-320.18,4.76,-316.13,1.00,99.00,99.00,
left turn real_036.trj,6033.60,4.82,-322.23,0.00,1.10,2.20,0.72,0.72,-1.88,-1.88,0.38,0.00,5:59,rear end,0.38,90.60,2613,5,2,4.61,1.95,90.60,0.00,0.38,4.82,-322.23,4.80,-320.58,2622,5,2,4.76,2.07,90.60,0.72,0.35,4.88,-327.68,4.87,-326.69,1.00,99.00,99.00,
left turn real_036.trj,6034.20,4.98,-337.33,0.00,1.20,2.20,1.30,0.00,-1.38,-1.38,0.00,0.00,5:59,rear end,1.29,90.60,2625,5,2,4.21,2.00,90.60,1.30,0.00,4.98,-337.63,4.97,-336.52,2627,5,2,4.64,2.00,90.60,1.29,0.00,5.04,-343.50,5.02,-341.62,1.00,99.00,99.00,
left turn real_036.trj,6035.80,5.03,-342.38,0.00,0.80,1.20,2.25,1.58,-2.39,-7.86,0.87,0.00,6:00,rear end,1.02,90.60,2627,5,2,4.64,2.00,90.60,0.31,0.70,5.03,-342.45,5.01,-340.18,2635,5,2,3.75,1.99,90.60,1.89,0.87,5.10,-348.76,5.07,-345.54,1.00,99.00,99.00,
left turn real_036.trj,6040.00,5.07,-345.93,0.00,0.00,0.00,7.29,7.06,-1.81,-3.34,4.02,-7.38,6:15,rear end,4.11,83.30,2635,5,2,3.75,1.99,90.60,0.09,4.02,5.07,-346.00,5.07,-345.93,2639,5,2,4.76,2.07,83.22,7.15,3.04,5.23,-360.80,6.48,-350.25,1.00,99.00,99.00,
left turn real_036.trj,6051.00,3.93,-289.41,0.00,1.20,1.00,1.33,1.01,-0.20,-0.40,0.51,-21.04,6:42,rear end,0.84,94.85,2594,10004,1,4.61,1.95,111.64,0.35,0.51,3.98,-289.55,3.29,-287.80,2602,5,2,4.64,2.00,90.60,1.33,0.50,4.54,-295.76,4.52,-294.04,1.00,99.00,99.00,
left turn real_036.trj,6061.60,5.02,-341.63,0.00,0.70,0.60,7.50,5.77,-1.32,-5.54,3.06,0.00,6:00,rear end,4.69,90.60,2644,5,2,3.75,1.99,90.60,1.63,3.06,5.04,-343.46,4.92,-331.24,2648,5,2,4.21,2.00,90.60,7.40,2.70,5.17,-355.59,5.01,-340.14,1.00,99.00,99.00,
left turn real_036.trj,6069.00,4.88,-327.79,0.00,0.90,3.40,1.48,1.09,-2.54,-2.54,0.58,0.00,6:00,rear end,0.97,90.60,2644,5,2,3.75,1.99,90.60,0.39,0.58,4.88,-327.86,4.82,-321.97,2648,5,2,4.21,2.00,90.60,1.48,0.51,4.93,-333.05,4.89,-328.89,1.00,99.00,99.00,
left turn real_036.trj,6074.60,3.64,-288.61,0.00,0.70,1.40,4.32,2.08,-1.09,-5.27,1.11,-27.46,6:55,rear end,3.70,101.45,2623,10004,1,4.01,1.85,118.07,3.23,1.11,3.99,-289.54,1.94,-285.68,2625,5,2,4.21,2.00,90.60,4.32,0.97,4.57,-298.74,4.51,-292.73,1.00,99.00,99.00,
left turn real_036.trj,6077.60,4.13,-289.92,0.00,1.30,0.40,5.13,1.97,-0.40,-0.40,1.03,-20.67,6:41,rear end,4.54,99.20,2625,10004,1,4.21,2.00,111.27,4.04,1.03,4.13,-289.92,3.50,-288.29,2627,5,2,4.64,2.00,90.60,5.13,0.94,4.55,-296.02,4.52,-294.00,1.00,99.00,99.00,
left turn real_036.trj,6075.20,4.95,-334.56,0.00,1.50,2.80,6.74,5.55,-2.22,-7.40,2.99,0.00,5:59,rear end,3.75,90.60,2653,5,2,4.76,2.07,90.60,1.19,2.56,4.95,-335.03,4.90,-330.08,2655,5,2,4.21,2.00,90.60,6.74,2.99,5.09,-347.44,4.99,-338.42,1.00,99.00,99.00,
left turn real_036.trj,6075.20,4.96,-335.27,0.00,0.40,0.40,7.57,7.08,-1.05,-4.23,3.81,-9.04,6:18,lane change,3.67,82.10,2653,5,2,4.76,2.07,90.60,0.40,3.27,4.97,-336.84,4.93,-332.94,2654,5,2,4.21,2.00,81.56,7.48,3.81,5.12,-351.01,7.37,-335.88,1.00,99.00,99.00,
left turn real_036.trj,6075.80,5.91,-339.84,0.00,0.50,0.40,7.47,3.20,-0.93,-7.40,1.60,8.14,5:44,lane change,5.91,87.59,2654,5,2,4.21,2.00,82.46,4.38,1.60,5.36,-342.05,8.29,-319.92,2655,5,2,4.21,2.00,90.60,7.47,1.60,5.12,-350.30,4.95,-334.78,1.00,99.00,99.00,
left turn real_036.trj,6081.40,-24.34,-280.73,0.00,0.00,0.00,5.84,5.62,-2.60,-3.14,3.20,-10.54,6:21,rear end,2.64,169.93,2622,8,2,4.76,2.07,179.95,0.23,2.42,-24.27,-280.73,-24.34,-280.73,2623,8,2,4.01,1.85,169.41,5.84,3.20,-12.79,-280.76,-19.90,-279.44,1.00,99.00,99.00,
left turn real_036.trj,6107.60,8.09,-299.89,0.00,0.00,0.00,7.16,7.16,0.00,0.00,3.86,-2.78,6:06,rear end,3.86,87.82,2663,5,1,4.21,2.00,90.60,0.00,3.86,8.09,-299.89,8.09,-299.89,2667,5,1,4.76,2.07,87.82,7.16,3.30,8.24,-314.16,8.61,-304.20,1.00,99.00,99.00,
left turn real_036.trj,6107.80,4.89,-328.44,0.00,0.00,0.00,7.19,6.55,-2.45,-2.95,3.43,-8.67,6:17,rear end,3.12,81.93,2665,5,2,4.64,2.00,90.60,0.00,3.12,4.89,-328.44,4.89,-328.44,2669,5,2,4.21,2.00,81.93,6.55,3.43,5.03,-342.21,6.35,-332.93,1.00,99.00,99.00,
left turn real_036.trj,6124.60,4.98,-337.67,0.00,0.00,0.00,6.46,6.46,-2.07,-2.79,3.43,-7.95,6:16,rear end,3.43,82.65,2671,5,2,3.75,1.99,90.60,0.00,3.43,4.98,-337.67,4.98,-337.67,2676,5,2,4.21,2.00,82.65,6.46,3.03,5.12,-351.06,6.33,-341.69,1.00,99.00,99.00,
left turn real_036.trj,6167.60,8.44,-333.30,0.00,0.90,1.60,6.17,6.17,-1.93,-2.62,3.37,0.00,5:59,rear end,2.80,90.60,2685,5,1,4.61,1.95,90.60,0.00,2.80,8.44,-333.35,8.41,-330.60,2687,5,1,3.75,1.99,90.60,6.17,3.37,8.58,-346.73,8.48,-337.41,1.00,99.00,99.00,
left turn real_036.trj,6178.60,5.35,-335.72,0.00,1.00,1.20,6.99,6.87,-1.63,-2.81,3.65,7.03,5:46,lane change,3.77,90.50,2686,5,2,4.01,1.85,83.57,0.11,3.65,4.97,-336.36,8.17,-307.96,2695,5,2,4.21,2.00,90.60,6.99,3.22,5.12,-350.72,4.96,-335.67,1.00,99.00,99.00,
left turn real_036.trj,6182.40,4.91,-331.20,0.00,1.00,2.80,1.93,1.93,-0.58,-1.97,1.03,0.00,6:00,rear end,1.03,90.60,2671,5,2,3.75,1.99,90.60,0.00,1.03,4.91,-331.20,4.90,-329.88,2695,5,2,4.21,2.00,90.60,1.93,0.91,4.98,-337.79,4.96,-335.14,1.00,99.00,99.00,
left turn real_036.trj,6183.60,3.70,-288.68,0.00,0.80,1.40,1.69,0.96,-1.92,-1.92,0.51,-24.29,6:49,rear end,1.28,98.15,2644,10004,1,3.75,1.99,114.89,0.87,0.51,3.87,-289.12,2.87,-286.97,2648,5,2,4.21,2.00,90.60,1.69,0.45,4.54,-295.12,4.51,-292.74,1.00,99.00,99.00,
left turn real_036.trj,6182.00,4.98,-337.41,0.00,1.50,2.00,6.27,4.34,-2.06,-7.31,2.24,0.00,6:00,rear end,4.17,90.60,2695,5,2,4.21,2.00,90.60,1.93,2.24,4.98,-337.41,4.95,-334.26,2699,5,2,4.61,1.95,90.60,6.27,2.10,5.10,-349.07,5.01,-339.97,1.00,99.00,99.00,
left turn real_036.trj,6184.60,4.51,-293.06,0.00,1.30,2.60,1.43,1.04,-1.62,-1.62,0.56,-6.76,6:14,rear end,0.95,91.89,2648,10004,1,4.21,2.00,97.36,0.40,0.56,4.52,-293.18,4.07,-289.75,2653,5,2,4.76,2.07,90.60,1.43,0.48,4.58,-298.92,4.56,-297.40,1.00,99.00,99.00,
left turn real_036.trj,6185.40,4.57,-298.22,0.00,1.10,3.20,1.33,0.90,-2.45,-2.45,0.48,0.00,5:59,rear end,0.85,90.60,2653,5,2,4.76,2.07,90.60,0.43,0.42,4.57,-298.22,4.53,-294.91,2655,5,2,4.21,2.00,90.60,1.33,0.48,4.63,-303.64,4.61,-302.56,1.00,99.00,99.00,
left turn real_036.trj,6189.00,5.00,-339.22,0.00,0.90,2.80,1.33,0.91,-4.26,-4.26,0.47,0.00,6:00,rear end,0.86,90.60,2699,5,2,4.61,1.95,90.60,0.42,0.45,5.00,-339.22,4.98,-337.16,2704,5,2,4.36,1.97,90.60,1.33,0.47,5.05,-344.50,5.05,-343.64,1.00,99.00,99.00,
left turn real_036.trj,6194.20,4.97,-336.34,0.00,1.50,2.60,0.74,0.74,-0.25,-0.48,0.38,0.00,6:00,rear end,0.36,90.60,2699,5,2,4.61,1.95,90.60,0.00,0.36,4.97,-336.34,4.93,-333.07,2704,5,2,4.36,1.97,90.60,0.74,0.38,5.03,-341.91,5.01,-340.69,1.00,99.00,99.00,
left turn real_036.trj,6272.00,8.25,-315.29,0.00,0.00,0.00,7.27,6.21,-2.28,-3.07,3.10,7.33,5:45,rear end,4.17,96.99,2723,5,1,4.21,2.00,90.60,1.08,3.10,8.25,-315.84,8.25,-315.29,2726,5,1,4.21,2.00,97.94,7.27,3.10,8.40,-330.21,6.92,-319.59,1.00,99.00,99.00,
left turn real_036.trj,6307.20,-0.03,-266.33,0.00,0.00,0.00,5.38,1.37,1.94,1.94,0.69,-25.41,6:51,rear end,0.69,244.52,2718,1,2,4.64,2.00,269.93,0.00,0.69,-0.03,-266.33,-0.03,-266.33,2721,1,2,4.64,2.00,244.52,1.37,0.69,-0.54,-260.48,-1.11,-261.69,1.00,99.00,99.00,
left turn real_036.trj,6308.40,4.57,-298.36,0.00,0.10,0.00,3.19,1.28,1.03,1.03,0.64,-28.16,6:56,rear end,0.71,63.99,2716,5,2,4.21,2.00,90.60,0.08,0.64,4.57,-298.37,4.57,-298.36,2726,5,2,4.21,2.00,62.45,1.35,0.64,5.20,-303.67,5.77,-302.57,1.00,99.00,99.00,
left turn real_036.trj,6310.00,0.00,-239.23,0.00,1.00,2.20,6.95,6.47,-3.24,-7.78,3.33,0.00,6:00,rear end,3.81,269.93,2739,1,2,4.64,2.00,269.93,0.48,3.33,0.00,-238.49,0.00,-242.52,2742,1,2,4.76,2.07,269.93,6.95,3.14,0.02,-224.43,0.01,-234.56,1.00,99.00,99.00,
left turn real_036.trj,6315.60,-0.03,-265.39,0.00,0.00,0.00,5.15,2.32,-0.82,-3.13,1.20,-16.29,6:33,rear end,2.13,257.73,2730,1,2,4.61,1.95,269.93,1.05,1.13,-0.03,-264.91,-0.03,-265.39,2733,1,2,4.21,2.00,253.64,3.31,1.20,-0.50,-258.09,-1.33,-260.93,1.00,99.00,99.00,
left turn real_036.trj,6311.40,4.54,-295.86,0.00,1.20,1.20,3.61,2.14,-0.26,-2.52,1.15,8.43,5:43,rear end,2.63,88.39,2716,5,2,4.21,2.00,82.17,1.50,1.15,4.55,-296.17,7.78,-272.66,2727,5,2,4.76,2.07,90.60,3.61,0.99,4.63,-303.90,4.51,-292.88,1.00,99.00,99.00,
left turn real_036.trj,6349.60,4.57,-298.81,0.00,0.00,0.00,7.32,6.36,-2.08,-2.73,3.28,-8.42,6:17,rear end,3.08,82.16,2748,5,2,4.61,1.95,90.59,0.00,3.08,4.57,-298.81,4.57,-298.81,2755,5,2,4.21,2.00,82.16,6.36,3.28,4.72,-312.62,6.01,-303.28,1.00,99.00,99.00,
left turn real_036.trj,6350.20,4.57,-298.60,0.00,1.40,1.40,5.36,5.33,-1.94,-1.94,2.92,-14.34,6:29,rear end,2.44,90.71,2748,5,2,4.61,1.95,104.94,0.03,2.41,4.57,-298.80,0.75,-284.48,2759,5,2,4.01,1.85,90.60,5.36,2.92,4.70,-310.98,4.53,-294.67,1.00,99.00,99.00,
left turn real_036.trj,6381.80,4.70,-310.29,0.00,0.00,0.00,7.30,5.96,-1.83,-3.25,3.07,-7.27,6:15,rear end,4.23,84.53,2770,5,2,4.61,1.95,90.60,1.35,2.89,4.70,-311.19,4.70,-310.29,2773,5,2,4.21,2.00,83.33,7.30,3.07,4.85,-325.48,6.11,-314.76,1.00,99.00,99.00,
left turn real_036.trj,6389.00,8.06,-300.55,0.00,0.00,0.00,7.85,7.85,0.00,0.00,4.23,-0.16,6:00,rear end,4.23,89.07,2773,5,1,4.21,2.00,89.22,0.00,4.23,8.06,-300.55,8.06,-300.55,2781,5,1,4.76,2.07,89.07,7.85,3.62,8.25,-315.88,8.43,-304.91,1.00,99.00,99.00,
left turn real_036.trj,6403.40,5.01,-340.36,0.00,1.00,0.60,5.86,2.91,-2.39,-4.05,1.46,0.00,5:59,rear end,4.40,90.60,2789,5,2,4.76,2.07,90.60,2.94,1.46,5.03,-342.49,5.00,-339.14,2791,5,2,4.76,2.07,90.60,5.86,1.46,5.12,-350.64,5.06,-344.92,1.00,99.00,99.00,
left turn real_036.trj,6403.60,6.44,-334.85,0.00,1.50,1.40,5.02,3.62,-2.70,-2.70,1.81,19.97,5:20,rear end,3.24,85.99,2790,5,1,4.01,1.85,70.64,1.53,1.81,6.44,-334.85,8.06,-330.22,2793,5,1,4.01,1.85,90.60,5.02,1.81,8.55,-344.18,8.47,-336.50,1.00,99.00,99.00,
left turn real_036.trj,6403.00,5.88,-335.54,0.00,1.10,1.40,5.83,4.47,-2.54,-4.06,2.55,9.12,5:42,lane change,3.91,89.22,2790,5,2,4.01,1.85,81.48,1.38,2.55,5.11,-336.81,8.25,-315.82,2789,5,2,4.76,2.07,90.60,5.83,1.92,5.09,-347.84,4.97,-336.23,1.00,99.00,99.00,
left turn real_036.trj,6406.00,8.40,-329.60,0.00,1.50,2.40,7.61,0.80,-0.08,-2.06,0.43,0.00,5:59,rear end,7.24,90.60,2793,5,1,4.01,1.85,90.60,6.82,0.43,8.40,-329.60,8.30,-320.47,2794,5,1,4.21,2.00,90.60,7.61,0.37,8.61,-349.90,8.43,-332.57,1.00,99.00,99.00,
left turn real_036.trj,6405.20,8.15,-329.18,0.00,1.50,0.40,7.06,1.33,-0.40,-2.88,0.67,1.44,5:57,rear end,6.21,89.96,2790,5,1,4.01,1.85,89.16,5.55,0.67,8.15,-329.18,8.29,-320.02,2793,5,1,4.01,1.85,90.60,6.87,0.67,8.46,-335.16,8.35,-324.74,1.00,99.00,99.00,
left turn real_036.trj,6409.60,8.30,-320.29,0.00,0.90,1.40,5.55,5.28,-2.26,-2.46,2.81,0.00,5:59,rear end,3.07,90.60,2793,5,1,4.01,1.85,90.60,0.26,2.81,8.30,-320.40,8.29,-319.26,2794,5,1,4.21,2.00,90.60,5.55,2.47,8.42,-331.42,8.34,-323.90,1.00,99.00,99.00,
left turn real_036.trj,6434.00,6.77,-370.00,0.00,1.00,0.80,4.43,2.35,-0.71,-1.92,1.25,10.06,5:40,lane change,3.34,87.60,2810,5,2,3.75,1.99,80.54,2.14,1.25,6.42,-370.60,8.67,-357.07,2812,5,2,4.21,2.00,90.60,4.43,1.10,5.41,-377.94,5.33,-370.88,1.00,99.00,99.00,
left turn real_036.trj,6462.20,0.04,-204.68,0.00,0.00,0.00,5.50,1.71,1.98,1.98,0.85,-20.93,6:42,rear end,0.85,249.00,2821,1,2,4.76,2.07,269.93,0.00,0.85,0.04,-204.68,0.04,-204.68,2824,1,2,4.76,2.07,249.00,1.71,0.85,-0.35,-197.85,-1.13,-199.89,1.00,99.00,99.00,
left turn real_036.trj,6466.80,-0.01,-251.67,0.00,0.00,0.00,6.49,1.63,2.91,2.91,0.84,-19.54,6:39,lane change,1.05,252.99,2792,1,2,4.76,2.07,269.93,0.28,0.79,-0.01,-251.39,-0.01,-251.67,2802,1,2,4.64,2.00,250.39,1.88,0.84,-0.53,-244.76,-1.41,-247.25,1.00,99.00,99.00,
left turn real_036.trj,6466.80,-1.67,-248.15,0.00,1.40,1.20,10.10,5.97,-1.65,-4.91,3.07,11.52,5:37,rear end,7.24,266.65,2802,1,1,4.64,2.00,258.41,4.27,3.07,-1.41,-247.25,-3.18,-255.88,2824,1,1,4.76,2.07,269.93,10.10,2.90,-3.49,-234.25,-3.51,-246.08,1.00,99.00,99.00,
left turn real_036.trj,6469.00,0.03,-213.94,0.00,0.00,0.00,6.17,1.94,2.26,2.26,1.11,-18.52,6:37,rear end,1.18,251.90,2816,1,2,4.01,1.85,269.93,0.07,1.11,0.03,-213.93,0.03,-213.94,2821,1,2,4.76,2.07,251.41,2.01,0.84,-0.37,-207.09,-1.18,-209.51,1.00,99.00,99.00,
left turn real_036.trj,6470.40,3.83,-289.06,0.00,0.90,1.60,1.68,0.83,-0.13,-1.88,0.43,-24.74,6:49,rear end,1.36,99.86,2768,10004,1,4.21,2.00,115.34,1.08,0.43,3.93,-289.33,2.74,-286.81,2769,5,2,4.61,1.95,90.60,1.68,0.40,4.54,-295.93,4.52,-293.52,1.00,99.00,99.00,
left turn real_036.trj,6471.60,4.52,-293.89,0.00,1.10,2.40,1.38,0.99,-2.21,-2.21,0.50,-2.08,6:04,rear end,0.88,91.06,2769,5,2,4.61,1.95,92.69,0.39,0.50,4.52,-294.03,4.43,-291.96,2770,5,2,4.61,1.95,90.60,1.38,0.50,4.59,-299.96,4.57,-298.40,1.00,99.00,99.00,
left turn real_036.trj,6472.00,4.58,-299.29,0.00,1.50,2.80,1.41,0.75,-1.66,-1.66,0.39,0.00,5:59,rear end,1.05,90.60,2770,5,2,4.61,1.95,90.60,0.66,0.39,4.58,-299.29,4.53,-294.40,2774,5,2,4.76,2.07,90.60,1.41,0.36,4.64,-305.04,4.59,-300.61,1.00,99.00,99.00,
left turn real_036.trj,6475.80,5.30,-367.82,0.00,0.90,1.60,7.19,6.74,-1.19,-6.08,3.74,0.00,5:59,rear end,3.45,90.60,2820,5,2,4.64,2.00,90.60,0.46,3.00,5.30,-368.24,5.29,-366.94,2831,5,2,4.01,1.85,90.60,7.19,3.74,5.45,-382.31,5.34,-371.91,1.00,99.00,99.00,
left turn real_036.trj,6476.20,4.96,-335.42,0.00,1.10,1.60,1.44,0.29,-1.44,-1.44,0.15,0.00,6:00,rear end,1.19,90.60,2795,5,2,4.64,2.00,90.60,1.05,0.14,4.96,-335.56,4.95,-334.59,2796,5,2,4.61,1.95,90.60,1.34,0.15,5.03,-341.86,5.01,-339.97,1.00,99.00,99.00,
left turn real_036.trj,6473.60,0.03,-218.84,0.00,1.10,1.40,10.18,7.95,-1.45,-6.45,3.98,-4.60,6:09,lane change,6.21,266.16,2816,1,2,4.01,1.85,269.93,2.24,3.98,0.03,-217.51,0.02,-225.76,2834,1,2,3.75,1.99,265.33,10.18,3.97,0.05,-202.50,-1.62,-222.88,1.00,99.00,99.00,
left turn real_036.trj,6474.00,4.80,-319.82,0.00,1.00,2.80,1.32,0.74,-1.67,-1.67,0.38,0.00,5:59,rear end,0.97,90.60,2780,5,2,4.61,1.95,90.60,0.58,0.38,4.80,-320.05,4.75,-315.49,2789,5,2,4.76,2.07,90.60,1.32,0.35,4.86,-326.23,4.82,-322.11,1.00,99.00,99.00,
left turn real_036.trj,6481.00,0.01,-230.56,0.00,1.20,0.60,7.92,5.23,-2.26,-3.18,2.78,0.00,6:00,rear end,5.19,269.93,2816,1,2,4.01,1.85,269.93,2.40,2.78,0.02,-227.24,0.01,-233.38,2836,1,2,4.21,2.00,269.93,7.64,2.45,0.03,-215.61,0.02,-226.72,1.00,99.00,99.00,
left turn real_036.trj,6485.00,5.30,-367.58,0.00,0.00,0.00,7.32,7.32,-1.49,-2.60,3.89,-7.09,6:14,rear end,3.89,83.51,2831,5,2,4.01,1.85,90.60,0.00,3.89,5.31,-368.53,5.30,-367.58,2837,5,2,4.21,2.00,83.51,7.32,3.43,5.46,-382.75,6.71,-371.75,1.00,99.00,99.00,
left turn real_036.trj,6484.80,5.13,-351.66,0.00,1.00,2.80,1.06,0.71,-1.68,-1.68,0.38,0.00,5:59,rear end,0.58,90.60,2812,5,2,4.21,2.00,90.60,0.25,0.33,5.13,-351.66,5.12,-350.78,2814,5,2,4.01,1.85,90.60,0.96,0.38,5.19,-357.02,5.17,-355.74,1.00,99.00,99.00,
left turn real_036.trj,6484.20,0.49,-276.02,0.00,1.40,3.00,4.88,4.40,-2.59,-2.59,2.20,-35.49,7:11,lane change,2.69,273.66,2813,10006,1,4.21,2.00,305.42,0.60,2.20,0.39,-275.73,4.99,-282.20,2815,1,2,4.21,2.00,269.93,4.88,2.20,-0.03,-264.51,-0.04,-271.95,1.00,99.00,99.00,
left turn real_036.trj,6490.20,5.33,-370.61,0.00,0.00,0.00,6.69,5.09,-1.74,-3.62,2.74,-7.58,6:15,rear end,3.95,84.69,2838,5,2,4.76,2.07,90.60,1.62,2.35,5.34,-371.67,5.33,-370.61,2839,5,2,4.21,2.00,83.02,6.69,2.74,5.48,-384.92,6.68,-375.14,1.00,99.00,99.00,
