trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_002.trj,3517.80,-3.46,-213.13,0.00,1.40,0.60,11.73,5.51,-0.11,-2.72,2.88,-5.96,6:12,lane change,8.87,266.14,1561,1,1,4.76,2.07,269.89,6.29,2.63,-3.46,-210.48,-3.47,-217.63,1564,1,2,4.61,1.95,263.93,11.73,2.88,-1.22,-197.96,-2.38,-208.90,1.00,99.00,99.00,
left turn real_002.trj,3516.60,0.03,-215.58,0.00,1.00,1.20,5.82,3.81,-7.34,-7.34,1.90,0.00,6:00,rear end,3.57,269.93,1556,1,2,4.61,1.95,269.93,1.66,1.90,0.03,-215.23,0.02,-226.53,1560,1,2,4.61,1.95,269.93,5.47,1.90,0.04,-205.82,0.03,-219.78,1.00,99.00,99.00,
left turn real_002.trj,3523.20,0.02,-220.52,0.00,0.00,0.00,5.86,3.14,-0.93,-0.93,1.57,-13.18,6:26,rear end,2.26,258.79,1560,1,2,4.61,1.95,269.93,0.70,1.57,0.03,-220.16,0.02,-220.52,1565,1,2,4.61,1.95,256.75,3.82,1.57,-0.26,-211.46,-1.30,-215.85,1.00,99.00,99.00,
left turn real_002.trj,3529.00,0.04,-208.84,0.00,0.60,0.40,4.44,2.55,2.33,2.33,1.36,-13.90,6:28,rear end,2.03,259.13,1568,1,2,4.21,2.00,269.93,0.86,1.19,0.04,-208.43,0.04,-209.50,1570,1,2,4.01,1.85,256.03,3.37,1.36,-0.43,-201.32,-1.31,-204.88,1.00,99.00,99.00,
left turn real_002.trj,3527.00,-27.92,-277.16,0.00,1.40,2.00,5.93,5.09,-3.34,-3.42,2.78,-4.42,6:09,rear end,3.63,199.86,1559,8,1,3.75,1.99,203.82,0.85,2.78,-27.49,-277.15,-32.03,-279.16,1564,10007,1,4.61,1.95,199.40,5.93,2.31,-15.83,-274.06,-23.69,-276.83,1.00,99.00,99.00,
left turn real_002.trj,3530.60,-0.01,-280.63,0.00,0.00,0.00,11.80,12.40,1.63,1.63,6.20,-134.05,10:28,crossing,3.75,249.48,1546,1,2,4.21,2.00,270.06,9.57,6.20,-0.03,-265.79,-0.01,-280.63,1555,10004,1,4.21,2.00,136.01,3.67,6.20,2.94,-287.13,-2.02,-282.34,1.00,99.00,99.00,
left turn real_002.trj,3536.60,-37.83,-277.22,0.00,1.50,4.60,4.17,4.17,-3.14,-3.14,2.28,0.71,5:59,rear end,1.89,180.73,1564,8,1,4.61,1.95,180.02,0.00,1.89,-37.83,-277.22,-49.04,-277.22,1567,8,1,3.75,1.99,180.73,4.17,2.28,-27.55,-277.13,-33.94,-277.22,1.00,99.00,99.00,
left turn real_004.trj,88.20,4.75,-315.51,0.00,0.00,0.00,6.46,6.46,-2.44,-2.87,3.38,-7.99,6:16,rear end,3.38,82.61,22,5,2,4.21,2.00,90.60,0.00,3.38,4.75,-315.51,4.75,-315.51,29,5,2,4.64,2.00,82.61,6.46,3.08,4.89,-329.10,6.08,-319.98,1.00,99.00,99.00,
left turn real_004.trj,147.00,5.30,-368.26,0.00,0.00,0.00,6.72,6.72,-1.70,-3.03,3.83,-8.73,6:17,lane change,2.89,81.88,59,5,2,4.76,2.07,90.60,0.00,2.89,5.30,-368.26,5.30,-368.26,62,5,2,3.75,1.99,81.88,6.72,3.83,5.45,-382.40,6.95,-371.88,1.00,99.00,99.00,
left turn real_004.trj,147.00,4.77,-317.39,0.00,1.50,3.20,2.46,1.09,-0.20,-2.16,0.57,0.00,6:00,rear end,1.89,90.60,31,5,2,4.21,2.00,90.60,2.46,0.57,4.77,-317.39,4.74,-314.98,33,5,2,4.64,2.00,90.60,1.38,0.52,4.86,-326.05,4.82,-321.73,1.00,99.00,99.00,
left turn real_004.trj,150.60,-5.75,-281.17,0.00,0.10,0.20,10.54,12.08,1.41,1.41,6.71,114.16,2:12,crossing,3.84,223.67,16,10004,1,4.64,2.00,155.91,5.48,5.37,0.92,-284.62,-7.14,-281.02,38,1,1,4.01,1.85,270.07,8.76,6.71,-3.53,-266.60,-3.52,-280.34,1.00,99.00,99.00,
left turn real_004.trj,147.20,4.70,-310.79,0.00,1.20,3.00,2.24,1.64,-1.13,-2.43,0.82,0.00,6:00,rear end,1.41,90.60,22,5,2,4.21,2.00,90.60,0.59,0.82,4.70,-310.79,4.66,-306.49,31,5,2,4.21,2.00,90.60,2.24,0.82,4.76,-316.92,4.72,-312.98,1.00,99.00,99.00,
left turn real_004.trj,149.40,-0.01,-251.63,0.00,1.00,2.20,4.33,1.21,-0.61,-1.96,0.69,0.00,6:00,rear end,3.81,269.93,34,1,2,4.76,2.07,269.93,4.33,0.52,-0.01,-251.63,-0.02,-257.61,40,1,2,3.75,1.99,269.93,3.12,0.69,0.00,-240.16,-0.01,-251.35,1.00,99.00,99.00,
left turn real_004.trj,154.80,5.29,-367.19,0.00,0.80,0.80,6.89,6.77,-1.38,-2.83,3.85,0.00,6:00,rear end,3.03,90.60,59,5,2,4.76,2.07,90.60,0.12,2.91,5.30,-368.09,5.28,-366.31,66,5,2,3.75,1.99,90.60,6.89,3.85,5.45,-382.21,5.34,-371.34,1.00,99.00,99.00,
left turn real_004.trj,153.20,8.52,-366.59,0.00,1.00,2.20,2.88,2.88,-2.65,-2.65,1.57,3.43,5:53,rear end,1.57,90.60,62,5,1,3.75,1.99,87.18,0.00,1.57,8.52,-366.59,8.67,-363.66,64,5,1,4.61,1.95,90.60,2.88,1.31,8.86,-373.66,8.83,-370.90,1.00,99.00,99.00,
left turn real_004.trj,161.00,-0.02,-257.61,0.00,0.00,0.00,5.32,1.54,2.46,2.46,0.88,-24.34,6:49,rear end,0.66,245.59,34,1,2,4.76,2.07,269.93,0.00,0.66,-0.02,-257.61,-0.02,-257.61,40,1,2,3.75,1.99,245.59,1.54,0.88,-0.60,-251.93,-1.23,-253.33,1.00,99.00,99.00,
left turn real_004.trj,166.60,4.63,-303.81,0.00,1.50,0.60,5.43,1.62,-1.41,-2.56,0.81,0.00,6:00,rear end,4.62,90.60,52,5,2,4.61,1.95,90.60,3.81,0.81,4.63,-303.81,4.60,-301.69,53,5,2,4.61,1.95,90.60,5.43,0.81,4.70,-310.77,4.67,-307.95,1.00,99.00,99.00,
left turn real_004.trj,167.40,4.96,-306.41,0.00,1.30,0.60,6.34,2.52,-1.60,-1.99,1.28,12.22,5:36,rear end,5.19,85.92,53,5,2,4.61,1.95,78.38,4.07,1.28,4.67,-307.95,5.52,-303.83,55,5,2,4.64,2.00,90.60,6.34,1.24,4.76,-316.01,4.70,-310.52,1.00,99.00,99.00,
left turn real_004.trj,170.40,-6.27,-281.11,0.00,0.00,0.00,11.97,14.43,0.20,0.20,7.55,118.87,2:02,crossing,4.88,244.58,48,10004,1,4.76,2.07,151.15,4.58,6.89,1.77,-285.54,-6.27,-281.11,71,1,1,4.61,1.95,270.02,11.66,7.55,-3.52,-260.78,-3.52,-279.69,1.00,99.00,99.00,
left turn real_004.trj,170.00,-0.02,-257.61,0.00,0.00,0.00,5.30,1.48,2.22,2.22,0.76,-23.98,6:48,rear end,0.72,245.95,34,1,2,4.76,2.07,269.93,0.00,0.72,-0.02,-257.61,-0.02,-257.61,58,1,2,4.64,2.00,245.95,1.48,0.76,-0.52,-251.39,-1.12,-252.74,1.00,99.00,99.00,
left turn real_004.trj,183.60,0.00,-241.33,0.00,1.50,0.80,9.76,6.20,-7.05,-7.05,3.20,0.96,5:58,lane change,6.56,263.21,81,1,2,4.61,1.95,262.52,3.56,3.00,0.00,-241.33,-0.28,-243.47,84,1,2,4.21,2.00,263.47,9.76,3.20,-0.79,-229.99,-1.73,-238.22,1.00,99.00,99.00,
left turn real_004.trj,183.00,-0.01,-251.03,0.00,1.50,1.80,5.32,5.32,-3.17,-3.17,2.74,-9.04,6:18,rear end,2.74,260.89,65,1,2,4.21,2.00,269.93,0.00,2.74,-0.01,-251.03,-0.01,-251.03,81,1,2,4.61,1.95,260.89,5.32,2.58,0.00,-238.68,-1.26,-246.57,1.00,99.00,99.00,
left turn real_004.trj,189.40,-4.26,-281.47,0.00,0.00,0.00,11.46,12.82,0.54,0.54,6.41,126.50,1:47,crossing,3.83,240.34,74,10004,1,4.61,1.95,143.45,4.70,6.41,2.42,-286.43,-4.26,-281.47,81,1,1,4.61,1.95,269.94,9.45,6.41,-3.50,-264.05,-3.52,-278.92,1.00,99.00,99.00,
left turn real_004.trj,197.60,-1.59,-282.58,0.00,0.00,0.00,11.20,14.75,0.12,0.12,8.07,135.92,1:28,crossing,4.71,251.58,80,10004,1,4.01,1.85,134.09,4.73,8.07,3.13,-287.46,-1.59,-282.58,90,1,1,4.61,1.95,270.01,10.98,6.68,-3.52,-264.48,-3.52,-279.98,1.00,99.00,99.00,
left turn real_004.trj,195.60,4.13,-289.94,0.00,0.60,0.40,7.92,4.16,-6.89,-6.89,2.08,-27.84,6:56,rear end,6.33,101.50,80,10004,1,4.01,1.85,118.50,5.10,2.08,4.51,-292.77,-0.74,-283.10,82,5,2,4.01,1.85,90.66,7.92,2.08,4.59,-300.70,4.41,-285.07,1.00,99.00,99.00,
left turn real_004.trj,204.20,0.00,-238.47,0.00,1.30,1.60,6.08,5.49,-0.54,-7.10,3.00,0.00,6:00,rear end,2.98,269.93,92,1,2,4.61,1.95,269.93,0.50,2.48,0.00,-238.35,0.00,-240.33,95,1,2,4.01,1.85,269.93,5.98,3.00,0.02,-226.05,0.01,-234.25,1.00,99.00,99.00,
left turn real_004.trj,233.60,-3.49,-230.94,0.00,1.50,2.80,9.40,0.21,-0.94,-3.18,0.12,0.00,6:00,rear end,9.30,269.93,113,1,1,4.01,1.85,269.93,9.19,0.12,-3.49,-230.94,-3.50,-243.95,112,1,1,4.64,2.00,269.93,9.40,0.09,-3.45,-198.60,-3.48,-226.87,1.00,99.00,99.00,
left turn real_004.trj,246.80,-3.46,-211.37,0.00,1.50,2.60,11.52,2.70,-1.15,-3.29,1.48,1.19,5:58,rear end,10.05,270.55,118,1,1,4.61,1.95,269.93,8.83,1.22,-3.46,-211.37,-3.48,-223.69,121,1,1,4.01,1.85,271.12,11.52,1.48,-3.43,-180.57,-2.89,-207.93,1.00,99.00,99.00,
left turn real_004.trj,283.40,-1.01,-282.93,0.00,0.00,0.00,8.72,10.84,2.44,2.44,5.47,142.90,1:14,crossing,1.82,195.91,85,10004,1,4.36,1.97,127.31,5.76,5.37,3.98,-289.48,-1.01,-282.93,94,10001,1,4.21,2.00,270.22,5.67,5.47,-3.53,-275.69,-3.50,-284.36,1.00,99.00,99.00,
left turn real_004.trj,291.60,-4.88,-281.35,0.00,0.00,0.00,11.92,16.60,0.25,0.25,8.55,128.40,1:43,crossing,4.22,225.52,93,10004,1,4.76,2.07,141.64,7.33,8.06,3.21,-287.75,-4.88,-281.35,112,1,1,4.64,2.00,270.04,11.03,8.55,-3.53,-263.62,-3.52,-279.87,1.00,99.00,99.00,
left turn real_004.trj,299.40,-0.02,-228.72,0.00,0.00,0.00,3.25,1.63,2.66,2.66,0.82,-25.14,6:50,rear end,0.82,246.56,121,1,2,4.01,1.85,271.70,0.00,0.82,-0.02,-228.72,-0.02,-228.72,123,1,2,3.75,1.99,246.56,1.63,0.81,-0.56,-223.32,-1.21,-224.81,1.00,99.00,99.00,
left turn real_004.trj,300.60,0.00,-241.32,0.00,0.00,0.00,5.91,1.63,2.72,2.72,0.81,-23.08,6:46,rear end,0.81,246.85,116,1,2,4.21,2.00,269.93,0.00,0.81,0.00,-241.32,0.00,-241.32,120,1,2,4.21,2.00,246.85,1.63,0.81,-0.57,-235.60,-1.20,-237.09,1.00,99.00,99.00,
left turn real_004.trj,305.60,-3.51,-281.50,0.00,0.00,0.00,12.19,16.68,-0.85,-0.85,8.60,-142.88,10:46,crossing,3.66,239.77,120,1,1,4.21,2.00,270.06,11.56,8.60,-3.53,-264.78,-3.51,-281.50,122,10004,1,4.61,1.95,127.18,5.93,8.08,4.10,-289.98,-1.34,-282.79,1.00,99.00,99.00,
left turn real_004.trj,314.20,0.04,-209.47,0.00,0.00,0.00,5.30,1.73,2.48,2.48,0.96,-20.32,6:41,lane change,0.77,249.61,137,1,2,4.64,2.00,269.93,0.00,0.77,0.04,-209.47,0.04,-209.47,143,1,2,4.01,1.85,249.61,1.73,0.96,-0.52,-203.40,-1.66,-206.47,1.00,99.00,99.00,
left turn real_004.trj,311.00,0.05,-196.20,0.00,1.50,3.40,6.67,5.04,-3.54,-3.54,2.72,0.04,5:59,rear end,3.95,269.96,149,1,2,4.76,2.07,269.93,1.62,2.33,0.06,-195.16,0.05,-199.59,150,1,2,4.21,2.00,269.97,6.67,2.72,0.06,-181.91,0.06,-191.77,1.00,99.00,99.00,
left turn real_004.trj,316.40,0.00,-235.22,0.00,0.00,0.00,5.79,1.58,2.86,2.86,0.79,-19.94,6:40,lane change,0.88,251.11,121,1,2,4.01,1.85,270.01,0.09,0.79,0.00,-235.00,0.00,-235.22,127,1,2,4.01,1.85,250.07,1.67,0.79,-0.55,-229.45,-1.70,-232.64,1.00,99.00,99.00,
left turn real_004.trj,317.80,0.05,-202.60,0.00,0.00,0.00,6.73,1.80,2.38,2.38,0.97,-14.97,6:30,lane change,1.90,259.62,149,1,2,4.76,2.07,269.93,1.11,0.83,0.05,-202.01,0.05,-202.60,150,1,2,4.21,2.00,254.96,2.85,0.97,-0.41,-194.11,-1.52,-198.27,1.00,99.00,99.00,
left turn real_004.trj,355.00,4.74,-314.58,0.00,0.00,0.00,6.95,6.95,-1.75,-3.00,3.69,-7.45,6:15,rear end,3.26,83.15,159,5,2,4.21,2.00,90.60,0.00,3.26,4.74,-314.58,4.74,-314.58,163,5,2,3.75,1.99,83.15,6.95,3.69,4.89,-328.87,6.12,-318.60,1.00,99.00,99.00,
left turn real_004.trj,364.00,4.74,-314.58,0.00,0.00,0.00,6.76,6.23,-2.33,-2.80,3.31,-9.42,6:19,lane change,2.92,81.18,159,5,2,4.21,2.00,90.60,0.00,2.92,4.74,-314.58,4.74,-314.58,167,5,2,3.75,1.99,81.18,6.23,3.31,4.88,-327.49,6.45,-317.36,1.00,99.00,99.00,
left turn real_004.trj,369.00,8.09,-304.17,0.00,0.00,0.00,7.28,4.64,-2.39,-2.83,2.47,1.13,5:58,rear end,4.43,90.30,167,5,1,3.75,1.99,89.40,1.96,2.47,8.08,-305.84,8.09,-304.17,169,5,1,4.21,2.00,90.54,6.60,2.18,8.27,-317.79,8.18,-307.51,1.00,99.00,99.00,
left turn real_004.trj,369.80,8.08,-299.59,0.00,0.00,0.00,7.69,3.74,1.73,1.73,1.89,-7.00,6:14,rear end,1.85,83.60,165,5,1,4.36,1.97,90.60,0.00,1.85,8.08,-299.59,8.08,-299.59,169,5,1,4.21,2.00,83.60,3.74,1.89,8.18,-309.18,8.85,-303.19,1.00,99.00,99.00,
left turn real_004.trj,399.40,4.91,-330.71,0.00,0.10,0.00,4.02,3.96,-0.65,-0.65,1.98,-15.12,6:30,rear end,1.98,75.48,176,5,2,4.61,1.95,90.60,0.00,1.98,4.91,-330.71,4.91,-330.71,181,5,2,4.61,1.95,75.48,3.96,1.98,5.67,-337.65,6.26,-335.36,1.00,99.00,99.00,
left turn real_004.trj,412.20,4.97,-336.72,0.00,0.00,0.00,6.88,6.58,-2.30,-3.19,3.29,-8.16,6:16,rear end,3.59,82.78,186,5,2,4.01,1.85,90.60,0.30,3.29,4.97,-336.83,4.97,-336.72,188,5,2,4.01,1.85,82.44,6.88,3.29,5.12,-350.39,6.39,-340.79,1.00,99.00,99.00,
left turn real_004.trj,429.00,-0.75,-283.10,0.00,0.00,0.00,10.52,11.34,1.47,1.47,5.67,138.57,1:23,crossing,3.09,247.47,156,10004,1,4.21,2.00,131.55,3.59,5.67,3.19,-287.55,-0.75,-283.10,168,1,1,4.21,2.00,270.13,8.39,5.67,-3.54,-270.15,-3.51,-281.35,1.00,99.00,99.00,
left turn real_004.trj,428.60,4.74,-314.94,0.00,1.50,4.80,2.91,1.46,-0.34,-0.82,0.75,0.00,6:00,rear end,2.16,90.60,172,5,2,4.21,2.00,90.60,2.91,0.75,4.74,-314.94,4.70,-310.69,173,5,2,4.61,1.95,90.60,1.46,0.71,4.85,-324.65,4.79,-319.29,1.00,99.00,99.00,
left turn real_004.trj,428.80,4.69,-309.59,0.00,0.70,1.00,2.91,1.58,-0.42,-5.96,0.79,0.00,6:00,rear end,1.85,90.60,159,5,2,4.21,2.00,90.60,1.06,0.79,4.69,-309.59,4.62,-302.98,172,5,2,4.21,2.00,90.60,2.64,0.79,4.76,-316.05,4.69,-309.75,1.00,99.00,99.00,
left turn real_004.trj,434.80,4.78,-318.02,0.00,0.80,0.40,2.56,1.46,-1.52,-1.52,0.73,0.00,6:00,rear end,1.38,90.60,173,5,2,4.61,1.95,90.60,0.65,0.73,4.78,-318.62,4.77,-317.27,176,5,2,4.61,1.95,90.60,2.11,0.73,4.85,-324.90,4.82,-322.57,1.00,99.00,99.00,
left turn real_004.trj,435.00,-0.04,-272.40,0.00,0.00,0.00,5.33,1.44,2.40,2.40,0.82,-23.93,6:48,rear end,0.62,246.00,149,10006,1,4.76,2.07,269.93,0.00,0.62,-0.04,-272.40,-0.04,-272.40,162,1,2,4.01,1.85,246.00,1.44,0.82,-0.65,-266.66,-1.25,-267.99,1.00,99.00,99.00,
left turn real_004.trj,434.60,-1.03,-267.46,0.00,1.50,2.40,8.86,6.99,-4.37,-4.94,3.82,11.29,5:37,rear end,5.70,268.22,162,1,2,4.01,1.85,258.64,1.92,3.82,-0.83,-267.01,-3.44,-280.01,187,1,1,4.61,1.95,269.93,8.86,3.16,-3.52,-253.52,-3.53,-267.62,1.00,99.00,99.00,
left turn real_004.trj,437.40,-1.31,-282.80,0.00,0.00,0.00,9.02,9.18,1.96,1.96,5.02,131.66,1:37,crossing,2.04,206.57,158,10004,1,4.61,1.95,133.41,4.26,4.15,3.08,-287.44,-1.31,-282.80,162,10001,1,4.01,1.85,265.07,5.78,5.02,-2.74,-273.20,-3.47,-281.63,1.00,99.00,99.00,
left turn real_004.trj,440.60,0.02,-221.81,0.00,0.00,0.00,4.09,1.72,2.82,2.82,0.92,-22.19,6:44,rear end,0.85,248.40,185,1,2,4.21,2.00,269.93,0.05,0.81,0.02,-221.76,0.02,-221.81,199,1,2,3.75,1.99,247.74,1.77,0.92,-0.56,-216.17,-1.21,-217.77,1.00,99.00,99.00,
left turn real_004.trj,435.80,0.04,-209.04,0.00,1.40,2.60,5.37,5.01,-2.57,-2.57,2.62,-12.43,6:25,lane change,2.98,258.22,202,1,2,4.61,1.95,269.93,0.37,2.62,0.04,-208.74,0.04,-210.90,205,1,2,4.76,2.07,257.50,5.37,2.39,0.05,-196.72,-2.80,-209.60,1.00,99.00,99.00,
left turn real_004.trj,441.60,-4.35,-281.41,0.00,0.00,0.00,11.77,14.56,0.20,0.20,7.51,125.65,1:49,crossing,4.83,247.15,159,10004,1,4.21,2.00,144.38,4.78,7.51,2.26,-286.15,-4.35,-281.41,194,1,1,4.61,1.95,270.04,11.25,7.05,-3.53,-263.54,-3.52,-279.73,1.00,99.00,99.00,
left turn real_004.trj,444.20,-0.02,-253.87,0.00,0.00,0.00,5.14,1.87,2.21,2.21,1.02,-19.23,6:38,lane change,0.85,250.70,174,1,2,4.61,1.95,269.93,0.00,0.85,-0.02,-253.87,-0.02,-253.87,178,1,2,3.75,1.99,250.70,1.87,1.02,-0.61,-247.58,-2.01,-251.57,1.00,99.00,99.00,
left turn real_004.trj,451.00,-0.01,-247.31,0.00,0.00,0.00,3.38,1.46,2.37,2.37,0.75,-24.92,6:50,rear end,0.71,245.01,179,1,2,4.61,1.95,269.93,0.00,0.71,-0.01,-247.31,-0.01,-247.31,185,1,2,4.21,2.00,245.01,1.46,0.75,-0.57,-241.56,-1.19,-242.89,1.00,99.00,99.00,
left turn real_004.trj,452.20,-4.33,-281.42,0.00,0.00,0.00,11.71,15.40,-0.03,-0.08,8.30,127.42,1:45,crossing,5.14,247.86,193,10004,1,4.21,2.00,142.59,5.29,8.30,2.71,-286.80,-4.33,-281.42,205,1,1,4.76,2.07,270.01,11.60,7.11,-3.53,-261.82,-3.52,-278.18,1.00,99.00,99.00,
left turn real_004.trj,448.00,0.00,-240.29,0.00,1.50,3.40,2.39,1.32,-2.16,-2.16,0.68,18.22,5:24,lane change,1.78,264.20,185,1,2,4.21,2.00,251.71,1.17,0.68,0.00,-240.29,-3.32,-250.32,202,1,2,4.61,1.95,269.93,2.39,0.64,0.01,-233.55,0.00,-239.91,1.00,99.00,99.00,
left turn real_004.trj,501.20,-3.53,-264.49,0.00,0.00,0.00,12.82,12.57,0.16,0.16,6.28,-2.22,6:04,rear end,6.28,267.71,218,1,1,4.21,2.00,269.93,0.00,6.28,-3.53,-264.49,-3.53,-264.49,222,1,1,4.21,2.00,267.71,12.57,6.28,-3.50,-242.59,-4.21,-260.25,1.00,99.00,99.00,
left turn real_004.trj,524.40,8.10,-301.07,0.00,0.00,0.00,8.43,5.05,-0.36,-0.58,2.60,-2.37,6:05,rear end,4.58,88.80,227,5,1,4.61,1.95,90.60,2.14,2.44,8.11,-302.54,8.10,-301.07,229,5,1,4.21,2.00,88.23,7.18,2.60,8.25,-315.33,8.59,-304.12,1.00,99.00,99.00,
left turn real_004.trj,549.00,6.12,-345.55,0.00,0.80,1.20,6.82,6.82,-1.76,-4.52,3.89,44.11,4:32,lane change,2.93,90.60,240,5,2,4.76,2.07,46.49,0.00,2.93,5.07,-345.89,7.50,-343.34,246,5,2,4.01,1.85,90.60,6.82,3.89,5.22,-360.18,5.11,-349.80,1.00,99.00,99.00,
left turn real_004.trj,555.80,7.48,-344.38,0.00,1.30,0.60,6.50,5.28,-2.20,-2.45,2.93,22.74,5:15,lane change,3.60,85.96,247,5,2,4.64,2.00,67.86,1.36,2.35,6.02,-347.65,8.05,-342.66,248,5,1,3.75,1.99,90.60,6.50,2.93,8.70,-358.08,8.60,-348.48,1.00,99.00,99.00,
left turn real_004.trj,568.80,0.04,-210.80,0.00,1.50,4.00,4.58,4.58,-2.86,-2.86,2.43,0.00,6:00,rear end,2.15,269.93,256,1,2,4.21,2.00,269.93,0.00,2.15,0.04,-210.80,0.03,-213.39,261,1,2,3.75,1.99,269.93,4.58,2.43,0.05,-200.06,0.04,-207.02,1.00,99.00,99.00,
left turn real_004.trj,574.20,-0.03,-265.79,0.00,0.00,0.00,5.42,1.91,2.44,2.44,1.06,-19.46,6:39,lane change,0.85,250.47,223,1,2,4.64,2.00,269.93,0.00,0.85,-0.03,-265.79,-0.03,-265.79,225,1,2,4.01,1.85,250.47,1.91,1.06,-0.60,-259.48,-1.75,-262.71,1.00,99.00,99.00,
left turn real_004.trj,570.80,8.55,-344.12,0.00,0.90,1.00,6.09,6.09,-2.23,-2.23,3.38,0.00,6:00,rear end,3.38,90.60,248,5,1,3.75,1.99,90.60,0.00,3.38,8.55,-344.30,8.38,-328.09,257,5,1,4.64,2.00,90.60,6.09,2.71,8.69,-357.31,8.51,-340.33,1.00,99.00,99.00,
left turn real_004.trj,576.60,-0.03,-265.79,0.00,0.00,0.00,7.12,3.25,1.84,1.84,1.65,-13.84,6:28,rear end,1.60,256.09,223,1,2,4.64,2.00,269.93,0.00,1.60,-0.03,-265.79,-0.03,-265.79,244,1,2,4.61,1.95,256.09,3.25,1.65,-0.31,-256.90,-1.35,-261.09,1.00,99.00,99.00,
left turn real_004.trj,573.80,4.72,-312.91,0.00,1.30,0.60,3.67,1.56,-1.14,-1.22,0.84,0.00,6:00,rear end,2.95,90.60,232,5,2,4.21,2.00,90.60,2.11,0.84,4.73,-313.71,4.61,-302.62,238,5,2,4.76,2.07,90.60,3.67,0.72,4.80,-320.36,4.67,-308.12,1.00,99.00,99.00,
left turn real_004.trj,579.00,0.00,-236.80,0.00,1.40,1.80,2.87,1.59,-7.71,-7.71,0.83,0.00,6:00,rear end,2.12,269.93,252,1,2,4.21,2.00,269.93,1.28,0.83,0.00,-236.80,0.00,-240.63,254,1,2,4.64,2.00,269.93,2.87,0.76,0.01,-230.25,0.01,-232.50,1.00,99.00,99.00,
left turn real_004.trj,580.80,-0.64,-283.17,0.00,0.00,0.00,11.11,13.97,0.15,0.15,7.52,138.05,1:24,crossing,4.43,253.05,231,10004,1,4.21,2.00,132.06,4.21,7.52,2.95,-287.15,-0.64,-283.17,255,1,1,4.76,2.07,270.11,10.55,6.44,-3.54,-269.50,-3.51,-280.40,1.00,99.00,99.00,
left turn real_004.trj,581.40,-0.03,-265.79,0.00,0.00,0.00,5.48,1.46,2.34,2.34,0.81,-22.46,6:45,rear end,0.65,247.47,223,1,2,4.64,2.00,269.93,0.00,0.65,-0.03,-265.79,-0.03,-265.79,245,1,2,4.01,1.85,247.47,1.46,0.81,-0.44,-259.47,-1.25,-261.43,1.00,99.00,99.00,
left turn real_004.trj,587.60,-0.03,-265.79,0.00,0.00,0.00,6.22,1.83,2.78,2.78,0.94,-19.88,6:40,lane change,0.94,250.05,223,1,2,4.64,2.00,269.93,0.00,0.94,-0.03,-265.79,-0.03,-265.79,250,1,2,4.76,2.07,250.05,1.83,0.89,-0.56,-259.19,-1.44,-261.61,1.00,99.00,99.00,
left turn real_004.trj,587.40,-0.01,-252.10,0.00,0.50,0.40,3.23,1.54,-0.09,-0.09,0.81,-17.83,6:36,lane change,0.81,252.10,252,1,2,4.21,2.00,269.93,0.00,0.81,-0.01,-252.09,-0.02,-253.66,254,1,2,4.64,2.00,252.10,1.54,0.73,-0.40,-245.56,-2.44,-251.86,1.00,99.00,99.00,
left turn real_004.trj,602.80,-3.69,-281.65,0.00,0.00,0.00,12.57,18.10,-0.22,-0.22,9.91,131.85,1:36,crossing,4.24,226.91,262,10004,1,4.61,1.95,138.17,7.10,8.19,3.28,-287.89,-3.69,-281.65,270,1,1,4.01,1.85,270.02,12.57,9.91,-3.53,-261.77,-3.52,-279.15,1.00,99.00,99.00,
left turn real_004.trj,604.20,-38.36,-280.72,0.00,1.30,1.20,5.96,5.63,-2.32,-2.72,3.13,-5.56,6:11,rear end,3.46,174.68,246,8,2,4.01,1.85,180.00,0.33,3.13,-38.06,-280.72,-41.28,-280.72,259,8,2,4.64,2.00,174.44,5.96,2.50,-25.58,-280.73,-34.32,-279.87,1.00,99.00,99.00,
left turn real_004.trj,642.80,4.68,-308.53,0.00,0.00,0.00,7.23,6.09,-2.31,-3.20,3.19,-7.69,6:15,rear end,4.04,84.05,283,5,2,4.76,2.07,90.60,1.14,2.91,4.68,-309.25,4.68,-308.53,284,5,2,4.61,1.95,82.91,7.23,3.19,4.84,-323.72,6.14,-313.27,1.00,99.00,99.00,
left turn real_004.trj,663.00,-3.53,-263.89,0.00,0.00,0.00,12.88,12.88,-0.15,-0.25,7.34,-2.89,6:06,rear end,5.54,267.04,288,1,1,4.76,2.07,269.93,0.00,5.54,-3.53,-263.89,-3.53,-263.89,292,1,1,4.01,1.85,267.04,12.88,7.34,-3.50,-241.20,-4.54,-261.33,1.00,99.00,99.00,
